"","per_game.Season","per_game.Age","per_game.Tm","per_game.Lg","per_game.Pos","per_game.G","per_game.GS","per_game.MP","per_game.FG","per_game.FGA","per_game.FG.","per_game.3P","per_game.3PA","per_game.3P.","per_game.2P","per_game.2PA","per_game.2P.","per_game.eFG.","per_game.FT","per_game.FTA","per_game.FT.","per_game.ORB","per_game.DRB","per_game.TRB","per_game.AST","per_game.STL","per_game.BLK","per_game.TOV","per_game.PF","per_game.PTS","player_id"
"37","2010-11","24","CHI","NBA","C","82","0","12.1","1.0","1.7",".553","0.0","0.0","","1.0","1.7",".553",".553","0.9","1.8",".503","1.4","2.4","3.7","0.4","0.2","0.7","0.8","1.9","2.8","asikom01"
"38","2011-12","25","CHI","NBA","C","66","2","14.7","1.2","2.4",".506","0.0","0.0","","1.2","2.4",".506",".506","0.7","1.6",".456","1.9","3.4","5.3","0.5","0.5","1.0","1.0","1.8","3.1","asikom01"
"39","2012-13","26","HOU","NBA","C","82","82","30.0","4.0","7.5",".541","0.0","0.0",".000","4.0","7.5",".542",".541","2.0","3.6",".562","3.4","8.3","11.7","0.9","0.6","1.1","2.1","2.7","10.1","asikom01"
"40","2013-14","27","HOU","NBA","C","48","19","20.2","2.1","4.0",".532","0.0","0.0","","2.1","4.0",".532",".532","1.6","2.6",".619","2.1","5.8","7.9","0.5","0.3","0.8","1.2","1.9","5.8","asikom01"
"41","2014-15","28","NOP","NBA","C","76","76","26.1","2.8","5.4",".517","0.0","0.0","","2.8","5.4",".517",".517","1.7","3.0",".582","3.2","6.6","9.8","0.9","0.4","0.7","1.3","1.9","7.3","asikom01"
"42","2015-16","29","NOP","NBA","C","68","64","17.3","1.5","2.9",".533","0.0","0.0","","1.5","2.9",".533",".533","0.9","1.6",".545","1.8","4.3","6.1","0.4","0.3","0.3","0.9","1.8","4.0","asikom01"
"43","2016-17","30","NOP","NBA","C","30","19","15.9","1.0","2.2",".477","0.0","0.0","","1.0","2.2",".477",".477","0.8","1.3",".590","1.6","3.8","5.4","0.5","0.2","0.3","0.4","1.6","2.8","asikom01"
"44","2012-13","26","SAS","NBA","C","16","0","8.8","1.1","2.3",".500","0.0","0.1",".000","1.1","2.2",".514",".500","0.4","0.8",".583","0.8","1.3","2.0","0.3","0.1","0.4","0.7","1.4","2.7","baynear01"
"45","2013-14","27","SAS","NBA","C","53","4","9.3","1.3","3.1",".436","0.0","0.0","","1.3","3.1",".436",".436","0.4","0.4",".905","1.1","1.7","2.7","0.6","0.0","0.1","0.7","1.5","3.0","baynear01"
"46","2014-15","28","SAS","NBA","C","70","17","16.0","2.6","4.7",".566","0.0","0.1",".250","2.6","4.6",".570",".567","1.3","1.5",".865","1.6","3.0","4.5","0.5","0.2","0.3","0.9","2.3","6.6","baynear01"
"47","2015-16","29","DET","NBA","C","81","1","15.2","2.4","4.7",".505","0.0","0.0",".000","2.4","4.7",".508",".505","1.6","2.0",".764","1.7","3.0","4.7","0.6","0.3","0.6","0.8","1.9","6.3","baynear01"
"48","2016-17","30","DET","NBA","C","45","2","15.2","1.6","3.3",".483","0.0","0.0","","1.6","3.3",".483",".483","1.2","1.3",".883","1.1","2.7","3.8","0.4","0.3","0.4","0.8","2.2","4.3","baynear01"
"49","2005-06","21","MIL","NBA","PF","82","77","28.6","3.9","7.4",".533","0.0","0.0",".000","3.9","7.4",".536",".533","1.5","2.4",".629","2.3","4.7","7.0","2.3","0.6","0.8","1.5","3.2","9.4","bogutan01"
