"","per_game.Season","per_game.Age","per_game.Tm","per_game.Lg","per_game.Pos","per_game.G","per_game.GS","per_game.MP","per_game.FG","per_game.FGA","per_game.FG.","per_game.3P","per_game.3PA","per_game.3P.","per_game.2P","per_game.2PA","per_game.2P.","per_game.eFG.","per_game.FT","per_game.FTA","per_game.FT.","per_game.ORB","per_game.DRB","per_game.TRB","per_game.AST","per_game.STL","per_game.BLK","per_game.TOV","per_game.PF","per_game.PTS","player_id"
"32","2013-14","35","MIA","NBA","C","72","0","19.4","2.5","3.8",".644","0.0","0.2",".250","2.4","3.7",".662",".649","1.7","2.3",".710","1.8","3.5","5.3","0.3","0.4","1.3","0.7","2.3","6.6","anderch01"
"33","2014-15","36","MIA","NBA","C","60","20","18.9","2.0","3.5",".580","0.1","0.2",".308","1.9","3.2",".598",".589","1.3","1.9",".667","1.3","3.7","5.0","0.7","0.4","1.0","0.7","1.5","5.3","anderch01"
"34","2015-16","37","TOT","NBA","C","27","15","14.9","1.4","2.7",".528","0.1","0.5",".286","1.3","2.1",".586",".556","0.9","1.3",".694","1.3","2.3","3.6","0.4","0.6","0.5","0.3","1.1","3.9","anderch01"
"35","2015-16","37","MIA","NBA","C","7","1","5.1","0.6","1.4",".400","0.3","0.7",".400","0.3","0.7",".400",".500","0.4","0.6",".750","0.4","0.9","1.3","0.4","0.1","0.4","0.3","0.6","1.9","anderch01"
"36","2015-16","37","MEM","NBA","C","20","14","18.3","1.7","3.1",".548","0.1","0.5",".222","1.6","2.7",".604",".565","1.1","1.6",".688","1.7","2.8","4.5","0.5","0.7","0.5","0.4","1.3","4.6","anderch01"
"37","2016-17","38","CLE","NBA","C","12","0","9.5","0.8","1.8",".409","0.0","0.3",".000","0.8","1.6",".474",".409","0.8","1.2",".714","0.8","1.8","2.6","0.4","0.4","0.6","0.4","1.7","2.3","anderch01"
"38","2011-12","19","CHA","NBA","C","63","41","23.1","2.0","4.4",".464","0.0","0.0","","2.0","4.4",".464",".464","1.1","2.3",".483","1.8","4.0","5.8","0.4","0.3","1.8","1.1","2.3","5.2","biyombi01"
"39","2012-13","20","CHA","NBA","C","80","65","27.3","2.0","4.3",".451","0.0","0.0","","2.0","4.3",".451",".451","0.9","1.8",".521","2.4","4.9","7.3","0.4","0.4","1.8","1.0","2.4","4.8","biyombi01"
"40","2013-14","21","CHA","NBA","C","77","9","13.9","1.1","1.9",".611","0.0","0.0","","1.1","1.9",".611",".611","0.6","1.2",".517","1.4","3.4","4.8","0.1","0.1","1.1","0.5","1.6","2.9","biyombi01"
"41","2014-15","22","CHO","NBA","C","64","21","19.4","1.6","2.9",".543","0.0","0.0","","1.6","2.9",".543",".543","1.6","2.7",".583","2.5","3.9","6.4","0.3","0.3","1.5","0.8","2.2","4.8","biyombi01"
"42","2015-16","23","TOR","NBA","C","82","22","22.0","1.9","3.5",".542","0.0","0.0",".000","1.9","3.5",".544",".542","1.7","2.8",".628","2.2","5.8","8.0","0.4","0.2","1.6","0.9","2.7","5.5","biyombi01"
"43","2016-17","24","ORL","NBA","C","49","23","24.1","2.3","4.4",".530","0.0","0.0","","2.3","4.4",".530",".530","1.5","3.1",".474","2.0","5.6","7.6","1.0","0.3","1.3","1.2","2.3","6.2","biyombi01"
"44","2014-15","23","TOT","NBA","C","63","39","19.0","2.5","4.3",".575","0.0","0.0",".000","2.5","4.3",".577",".575","1.0","1.9",".551","2.3","3.6","5.8","0.7","0.3","0.4","0.8","2.5","6.0","blackta01"
"45","2014-15","23","HOU","NBA","C","25","12","15.7","1.8","3.3",".542","0.0","0.0",".000","1.8","3.3",".549",".542","0.6","1.2",".517","2.3","2.8","5.1","0.3","0.2","0.1","0.8","2.2","4.2","blackta01"
"46","2014-15","23","LAL","NBA","C","38","27","21.1","2.9","5.0",".589","0.0","0.0","","2.9","5.0",".589",".589","1.3","2.3",".562","2.2","4.1","6.3","0.9","0.3","0.6","0.8","2.7","7.2","blackta01"
"47","2015-16","24","LAL","NBA","C","39","0","12.7","1.5","2.7",".548","0.0","0.0","","1.5","2.7",".548",".548","0.5","1.2",".422","1.1","2.9","4.0","0.4","0.4","0.5","0.6","2.0","3.4","blackta01"
"48","2016-17","25","LAL","NBA","C","39","2","15.8","2.2","4.3",".512","0.0","0.0",".000","2.2","4.3",".515",".512","1.4","1.8",".750","2.2","3.0","5.2","0.6","0.4","0.5","0.7","2.6","5.8","blackta01"
"49","2014-15","20","HOU","NBA","C","12","0","7.5","1.2","2.4",".483","0.0","0.0","","1.2","2.4",".483",".483","0.3","1.9",".174","0.8","2.2","3.0","0.2","0.1","0.8","0.4","1.2","2.7","capelca01"
"50","2015-16","21","HOU","NBA","C","77","35","19.1","3.0","5.2",".582","0.0","0.0",".000","3.0","5.1",".583",".582","1.0","2.7",".379","2.5","3.9","6.4","0.6","0.8","1.2","0.8","2.5","7.0","capelca01"
"51","2016-17","22","HOU","NBA","C","37","32","22.9","5.2","8.4",".625","0.0","0.0","","5.2","8.4",".625",".625","1.2","2.5",".484","2.4","5.2","7.5","0.9","0.4","1.4","1.2","2.6","11.6","capelca01"
"52","2015-16","22","SAC","NBA","C","66","39","21.4","2.9","5.1",".563","0.0","0.0",".000","2.9","5.1",".567",".563","1.2","1.9",".648","2.0","3.3","5.3","0.6","0.7","1.0","0.7","2.2","7.0","caulewi01"
"53","2016-17","23","SAC","NBA","C","42","0","12.2","2.2","3.9",".567","0.0","0.0",".000","2.2","3.9",".574",".567","0.7","1.2",".549","1.0","1.5","2.5","0.4","0.4","0.5","0.5","1.8","5.1","caulewi01"
"54","2010-11","20","SAC","NBA","C","81","62","28.5","5.3","12.4",".430","0.0","0.2",".167","5.3","12.2",".435",".432","3.4","5.0",".687","2.7","6.0","8.6","2.5","1.0","0.8","3.3","4.1","14.1","couside01"
"55","2011-12","21","SAC","NBA","C","64","62","30.5","7.0","15.6",".448","0.0","0.2",".143","7.0","15.4",".453",".449","4.1","5.8",".702","4.1","6.8","11.0","1.6","1.5","1.2","2.7","4.0","18.1","couside01"
"56","2012-13","22","SAC","NBA","C","75","74","30.5","6.4","13.8",".465","0.1","0.3",".182","6.4","13.5",".471",".467","4.2","5.6",".738","3.0","7.0","9.9","2.7","1.4","0.7","3.0","3.6","17.1","couside01"
"57","2013-14","23","SAC","NBA","C","71","71","32.4","8.3","16.8",".496","0.0","0.1",".000","8.3","16.7",".499",".496","6.1","8.4",".726","3.1","8.6","11.7","2.9","1.5","1.3","3.5","3.8","22.7","couside01"
"58","2014-15","24","SAC","NBA","C","59","59","34.1","8.4","18.1",".467","0.0","0.1",".250","8.4","17.9",".469",".468","7.2","9.2",".782","3.1","9.5","12.7","3.6","1.5","1.7","4.3","4.1","24.1","couside01"
"59","2015-16","25","SAC","NBA","C","65","65","34.6","9.2","20.5",".451","1.1","3.2",".333","8.2","17.3",".473",".477","7.3","10.2",".718","2.4","9.1","11.5","3.3","1.6","1.4","3.8","3.6","26.9","couside01"
"60","2016-17","26","SAC","NBA","C","48","48","34.4","9.4","20.6",".454","1.8","4.7",".373","7.6","15.9",".478",".497","7.7","10.0",".775","2.1","8.4","10.5","4.4","1.4","1.4","3.5","3.7","28.2","couside01"
"61","2016-17","20","MEM","NBA","C","24","0","7.4","0.8","1.5",".541","0.0","0.0","","0.8","1.5",".541",".541","0.3","0.5",".615","0.7","1.4","2.0","0.1","0.0","0.5","0.3","1.3","2.0","davisde01"
"62","2003-04","21","ATL","NBA","SG","76","37","25.3","1.8","4.1",".447","0.1","0.3",".231","1.8","3.8",".467",".457","0.7","1.2",".602","1.5","3.0","4.5","2.4","0.8","0.5","1.7","2.5","4.5","diawbo01"
"63","2004-05","22","ATL","NBA","SG","66","25","18.2","1.9","4.5",".422","0.1","0.8",".180","1.7","3.7",".471",".437","0.9","1.2",".740","0.8","1.8","2.6","2.3","0.6","0.3","1.3","1.9","4.8","diawbo01"
"64","2005-06","23","PHO","NBA","PF","81","70","35.5","5.5","10.5",".526","0.1","0.4",".267","5.4","10.2",".536",".531","2.1","2.9",".731","2.0","4.9","6.9","6.2","0.7","1.0","2.3","3.2","13.3","diawbo01"
"65","2006-07","24","PHO","NBA","PF","73","59","31.1","4.2","7.8",".538","0.2","0.6",".333","4.0","7.2",".555",".551","1.1","1.6",".683","1.2","3.1","4.3","4.8","0.4","0.5","2.1","2.4","9.7","diawbo01"
"66","2007-08","25","PHO","NBA","PF","82","19","28.1","3.8","7.9",".477","0.2","0.5",".317","3.6","7.4",".488",".487","1.2","1.6",".744","1.2","3.4","4.6","3.9","0.7","0.5","1.9","2.0","8.8","diawbo01"
"67","2008-09","26","TOT","NBA","PF","81","59","34.0","5.5","10.9",".507","0.9","2.2",".414","4.6","8.7",".531",".549","1.2","1.8",".687","1.5","3.9","5.3","4.1","0.8","0.7","2.7","2.5","13.2","diawbo01"
"68","2008-09","26","PHO","NBA","PF","22","0","24.5","3.6","6.4",".567","0.2","0.6",".357","3.4","5.8",".591",".585","0.8","1.2",".692","1.1","2.7","3.8","2.1","0.5","0.4","1.7","1.8","8.3","diawbo01"
"69","2008-09","26","CHA","NBA","PF","59","59","37.6","6.2","12.6",".495","1.2","2.8",".419","5.1","9.8",".517",".542","1.4","2.1",".686","1.6","4.3","5.9","4.9","0.8","0.7","3.0","2.8","15.1","diawbo01"
"70","2009-10","27","CHA","NBA","PF","82","82","35.4","4.5","9.4",".483","0.8","2.5",".320","3.7","6.9",".541",".525","1.4","1.8",".769","1.6","3.6","5.2","4.0","0.7","0.7","2.2","2.7","11.3","diawbo01"
"71","2010-11","28","CHA","NBA","PF","82","82","33.9","4.6","9.4",".492","1.0","2.8",".345","3.7","6.7",".553",".543","1.0","1.5",".683","1.3","3.8","5.0","4.1","0.9","0.6","2.0","2.3","11.3","diawbo01"
"72","2011-12","29","TOT","NBA","PF","57","35","25.0","2.7","6.2",".444","0.5","1.7",".313","2.2","4.4",".496",".489","0.4","0.6",".629","1.2","3.7","4.9","3.6","0.6","0.4","2.0","2.2","6.4","diawbo01"
"73","2011-12","29","CHA","NBA","PF","37","28","27.5","3.1","7.6",".410","0.6","2.3",".267","2.5","5.3",".472",".451","0.5","0.7",".630","1.3","4.0","5.3","4.3","0.5","0.5","2.3","1.9","7.4","diawbo01"
"74","2011-12","29","SAS","NBA","PF","20","7","20.3","2.0","3.4",".588","0.4","0.7",".615","1.6","2.8",".582",".647","0.3","0.4",".625","1.2","3.1","4.3","2.4","0.7","0.3","1.4","2.7","4.7","diawbo01"
"75","2012-13","30","SAS","NBA","PF","75","20","22.8","2.4","4.4",".539","0.4","1.0",".385","2.0","3.4",".587",".584","0.6","0.9",".723","0.9","2.5","3.4","2.4","0.7","0.4","1.1","1.9","5.8","diawbo01"
"76","2013-14","31","SAS","NBA","PF","79","24","25.0","3.8","7.3",".521","0.6","1.4",".402","3.3","5.9",".549",".559","0.9","1.2",".739","0.9","3.2","4.1","2.8","0.6","0.4","1.5","1.8","9.1","diawbo01"
"77","2014-15","32","SAS","NBA","PF","81","15","24.5","3.6","7.8",".460","0.7","2.1",".320","2.9","5.7",".512",".503","0.9","1.1",".774","1.0","3.3","4.3","2.9","0.4","0.3","1.6","1.8","8.7","diawbo01"
"78","2015-16","33","SAS","NBA","PF","76","4","18.2","2.7","5.0",".527","0.3","0.9",".362","2.3","4.1",".564",".560","0.7","1.0",".737","0.8","2.3","3.1","2.3","0.3","0.3","1.3","1.3","6.4","diawbo01"
"79","2016-17","34","UTA","NBA","PF","40","19","18.7","2.2","4.8",".458","0.4","1.3",".288","1.8","3.5",".522",".497","0.4","0.5",".833","0.6","1.5","2.0","2.3","0.2","0.1","1.3","1.3","5.1","diawbo01"
"80","2016-17","22","PHI","NBA","C","31","31","25.4","6.5","13.8",".466","1.2","3.2",".367","5.3","10.7",".495",".508","6.2","7.9",".783","2.0","5.8","7.8","2.1","0.9","2.5","3.8","3.6","20.2","embiijo01"
"81","2010-11","19","TOT","NBA","PF","78","27","19.7","2.8","5.3",".517","0.0","0.0","","2.8","5.3",".517",".517","1.3","2.2",".595","2.2","3.1","5.3","0.5","0.4","0.9","1.0","3.2","6.8","favorde01"
"82","2010-11","19","NJN","NBA","PF","56","23","19.5","2.5","4.9",".511","0.0","0.0","","2.5","4.9",".511",".511","1.3","2.1",".612","2.3","3.1","5.3","0.4","0.3","0.7","1.0","3.3","6.3","favorde01"
"83","2010-11","19","UTA","NBA","PF","22","4","20.2","3.4","6.4",".529","0.0","0.0","","3.4","6.4",".529",".529","1.5","2.6",".561","2.0","3.2","5.2","0.8","0.5","1.2","1.0","2.9","8.2","favorde01"
"84","2011-12","20","UTA","NBA","PF","65","9","21.2","3.4","6.8",".499","0.0","0.0","","3.4","6.8",".499",".499","1.9","3.0",".649","2.4","4.1","6.5","0.7","0.6","1.0","1.6","2.2","8.8","favorde01"
"85","2012-13","21","UTA","NBA","PF","77","8","23.2","3.6","7.4",".482","0.0","0.1",".000","3.6","7.3",".487",".482","2.3","3.4",".688","2.4","4.7","7.1","1.0","0.9","1.7","1.7","3.2","9.4","favorde01"
"86","2013-14","22","UTA","NBA","PF","73","73","30.2","5.3","10.2",".522","0.0","0.0",".000","5.3","10.2",".523",".522","2.6","3.9",".669","2.7","6.0","8.7","1.2","1.0","1.5","1.8","3.2","13.3","favorde01"
"87","2014-15","23","UTA","NBA","PF","74","74","30.8","6.5","12.4",".525","0.0","0.1",".167","6.5","12.3",".527",".526","3.0","4.5",".669","2.6","5.6","8.2","1.5","0.8","1.7","1.6","2.8","16.0","favorde01"
"88","2015-16","24","UTA","NBA","PF","62","59","32.0","6.7","13.1",".515","0.0","0.1",".000","6.7","13.0",".518",".515","2.9","4.1",".709","2.7","5.4","8.1","1.5","1.2","1.5","1.7","2.4","16.4","favorde01"
"89","2016-17","25","UTA","NBA","PF","33","26","23.3","3.8","8.3",".455","0.1","0.2",".333","3.7","8.2",".457",".458","1.6","2.6",".635","1.6","4.4","6.0","1.0","0.8","0.9","1.3","2.2","9.3","favorde01"
"90","2015-16","23","CHI","NBA","C","31","4","10.4","1.3","2.3",".556","0.0","0.1",".000","1.3","2.2",".588",".556","0.8","1.1",".714","1.0","2.3","3.3","0.8","0.2","0.4","0.4","1.0","3.4","feliccr01"
"91","2016-17","24","CHI","NBA","C","41","0","15.1","1.8","3.2",".557","0.0","0.0","","1.8","3.2",".557",".557","1.0","1.5",".656","2.2","2.8","5.0","0.6","0.3","0.2","0.5","1.6","4.5","feliccr01"
"92","2005-06","22","NYK","NBA","C","65","14","24.2","4.7","9.8",".477","0.0","0.1",".333","4.6","9.7",".479",".479","2.9","3.5",".825","2.1","3.6","5.8","0.8","0.5","0.7","1.5","3.1","12.3","fryech01"
"93","2006-07","23","NYK","NBA","PF","72","59","26.3","4.1","9.6",".433","0.0","0.3",".167","4.1","9.3",".440",".435","1.2","1.5",".787","1.3","4.2","5.5","0.9","0.5","0.6","1.4","3.0","9.5","fryech01"
"94","2007-08","24","POR","NBA","C","78","20","17.2","2.8","5.8",".488","0.0","0.1",".300","2.8","5.7",".492",".491","1.1","1.4",".780","1.4","3.2","4.5","0.7","0.4","0.3","0.7","2.7","6.8","fryech01"
"95","2008-09","25","POR","NBA","PF","63","1","11.8","1.8","4.2",".423","0.2","0.5",".333","1.6","3.7",".436",".444","0.4","0.6",".722","0.7","1.6","2.2","0.4","0.3","0.3","0.5","1.7","4.2","fryech01"
"96","2009-10","26","PHO","NBA","C","81","41","27.0","3.9","8.7",".451","2.1","4.8",".439","1.8","3.8",".466",".573","1.2","1.5",".810","0.8","4.5","5.3","1.4","0.8","0.9","0.9","3.2","11.2","fryech01"
"97","2010-11","27","PHO","NBA","PF","77","64","33.0","4.6","10.8",".432","2.2","5.7",".390","2.4","5.1",".479",".535","1.2","1.4",".832","0.8","5.8","6.7","1.2","0.6","1.0","0.9","3.5","12.7","fryech01"
"98","2011-12","28","PHO","NBA","PF","64","59","26.1","4.0","9.6",".416","1.4","4.1",".346","2.6","5.5",".469",".490","1.1","1.3",".890","1.1","4.8","5.9","1.4","0.7","1.1","1.0","2.8","10.5","fryech01"
"99","2012-13","29","Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fryech01"
"100","2013-14","30","PHO","NBA","PF","82","82","28.2","4.1","9.5",".432","2.0","5.3",".370","2.1","4.2",".509",".535","1.0","1.2",".821","0.9","4.2","5.1","1.2","0.7","0.8","1.1","3.0","11.1","fryech01"
"101","2014-15","31","ORL","NBA","PF","75","51","24.9","2.5","6.5",".392","1.8","4.6",".393","0.7","1.9",".390",".532","0.4","0.5",".886","0.4","3.5","3.9","1.3","0.6","0.5","1.0","2.5","7.3","fryech01"
"102","2015-16","32","TOT","NBA","PF-C","70","32","17.1","2.2","5.0",".438","1.3","3.4",".387","0.9","1.6",".545",".569","0.4","0.5",".857","0.5","2.8","3.3","1.0","0.4","0.4","0.6","1.8","6.1","fryech01"
"103","2015-16","32","ORL","NBA","PF","44","29","17.1","1.8","4.2",".435","1.1","2.8",".397","0.8","1.5",".508",".565","0.4","0.5",".905","0.5","2.7","3.2","1.0","0.5","0.5","0.7","1.6","5.2","fryech01"
"104","2015-16","32","CLE","NBA","C","26","3","17.2","2.7","6.2",".441","1.7","4.4",".377","1.1","1.8",".596",".575","0.4","0.5",".786","0.5","3.1","3.6","1.0","0.3","0.3","0.5","2.2","7.5","fryech01"
"105","2016-17","33","CLE","NBA","C","40","2","18.5","3.1","7.1",".437","1.9","4.5",".425","1.2","2.6",".456",".572","0.9","1.0",".875","0.6","2.9","3.5","0.6","0.4","0.5","0.7","1.9","9.0","fryech01"
"106","2001-02","21","MEM","NBA","C","82","79","36.7","6.7","13.0",".518","0.0","0.1",".200","6.7","12.9",".519",".518","4.1","5.8",".709","2.9","6.0","8.9","2.7","0.5","2.1","2.7","2.4","17.6","gasolpa01"
"107","2002-03","22","MEM","NBA","PF","82","82","36.0","6.9","13.6",".510","0.0","0.1",".100","6.9","13.5",".514",".510","5.1","6.9",".736","2.3","6.4","8.8","2.8","0.4","1.8","2.6","2.7","19.0","gasolpa01"
"108","2003-04","23","MEM","NBA","PF","78","78","31.5","6.5","13.4",".482","0.1","0.2",".267","6.4","13.3",".485",".484","4.7","6.6",".714","2.6","5.1","7.7","2.5","0.6","1.7","2.4","2.4","17.7","gasolpa01"
"109","2004-05","24","MEM","NBA","PF","56","53","32.0","6.4","12.4",".514","0.0","0.1",".167","6.4","12.3",".517",".514","5.0","6.6",".768","2.3","5.0","7.3","2.4","0.7","1.7","2.4","2.6","17.8","gasolpa01"
"110","2005-06","25","MEM","NBA","PF","80","80","39.2","7.5","14.9",".503","0.0","0.2",".250","7.5","14.8",".505",".504","5.3","7.7",".689","2.4","6.5","8.9","4.6","0.6","1.9","2.9","2.3","20.4","gasolpa01"
"111","2006-07","26","MEM","NBA","C","59","59","36.2","7.8","14.5",".538","0.1","0.2",".273","7.8","14.4",".542",".540","5.1","6.8",".748","2.5","7.3","9.8","3.4","0.5","2.1","2.7","2.3","20.8","gasolpa01"
"112","2007-08","27","TOT","NBA","C","66","66","35.6","7.2","13.5",".534","0.1","0.2",".250","7.1","13.2",".539",".536","4.4","5.5",".807","2.3","6.0","8.4","3.2","0.5","1.5","1.9","2.1","18.9","gasolpa01"
"113","2007-08","27","MEM","NBA","C","39","39","36.7","7.2","14.3",".501","0.1","0.4",".267","7.1","13.9",".507",".504","4.5","5.5",".819","2.4","6.4","8.8","3.0","0.4","1.4","2.1","2.2","18.9","gasolpa01"
"114","2007-08","27","LAL","NBA","C","27","27","34.0","7.3","12.3",".589","0.0","0.0",".000","7.3","12.3",".590",".589","4.3","5.4",".789","2.3","5.6","7.8","3.5","0.5","1.6","1.6","2.0","18.8","gasolpa01"
"115","2008-09","28","LAL","NBA","C","81","81","37.0","7.3","12.9",".567","0.0","0.0",".500","7.3","12.9",".567",".567","4.2","5.4",".781","3.2","6.4","9.6","3.5","0.6","1.0","1.9","2.1","18.9","gasolpa01"
"116","2009-10","29","LAL","NBA","C","65","65","37.0","7.0","13.0",".536","0.0","0.1",".000","7.0","12.9",".539",".536","4.4","5.6",".790","3.7","7.6","11.3","3.4","0.6","1.7","2.2","2.3","18.3","gasolpa01"
"117","2010-11","30","LAL","NBA","C","82","82","37.0","7.2","13.7",".529","0.0","0.0",".333","7.2","13.6",".530",".530","4.3","5.2",".823","3.3","6.9","10.2","3.3","0.6","1.6","1.7","2.5","18.8","gasolpa01"
"118","2011-12","31","LAL","NBA","PF","65","65","37.4","7.1","14.1",".501","0.1","0.4",".259","7.0","13.7",".508",".504","3.1","4.0",".782","2.8","7.6","10.4","3.6","0.6","1.4","2.2","2.0","17.4","gasolpa01"
"119","2012-13","32","LAL","NBA","PF","49","42","33.8","5.5","11.8",".466","0.2","0.6",".286","5.3","11.2",".475",".473","2.6","3.6",".702","2.3","6.3","8.6","4.1","0.5","1.2","2.1","1.9","13.7","gasolpa01"
"120","2013-14","33","LAL","NBA","C","60","60","31.4","7.1","14.8",".480","0.1","0.2",".286","7.0","14.5",".483",".482","3.1","4.2",".736","2.1","7.6","9.7","3.4","0.5","1.5","2.4","2.1","17.4","gasolpa01"
"121","2014-15","34","CHI","NBA","PF","78","78","34.4","7.3","14.8",".494","0.2","0.3",".462","7.2","14.4",".495",".500","3.8","4.7",".803","2.8","9.0","11.8","2.7","0.3","1.9","2.0","1.9","18.5","gasolpa01"
"122","2015-16","35","CHI","NBA","C","72","72","31.8","6.5","13.8",".469","0.3","1.0",".348","6.2","12.9",".478",".481","3.2","4.0",".792","2.2","8.9","11.0","4.1","0.6","2.0","2.3","2.1","16.5","gasolpa01"
"123","2016-17","36","SAS","NBA","C","39","39","26.4","4.8","9.4",".510","0.5","1.1",".465","4.3","8.3",".516",".537","1.7","2.6",".644","1.5","6.4","7.9","2.7","0.4","1.2","1.3","1.7","11.7","gasolpa01"
"124","2007-08","23","ORL","NBA","C","6","0","6.8","1.3","2.8",".471","0.0","0.0","","1.3","2.8",".471",".471","0.3","0.5",".667","1.3","1.3","2.7","0.3","0.2","0.2","0.3","0.7","3.0","gortama01"
"125","2008-09","24","ORL","NBA","PF","63","3","12.6","1.7","3.0",".567","0.0","0.0","1.000","1.7","3.0",".565",".570","0.4","0.7",".578","1.5","3.0","4.5","0.2","0.3","0.8","0.4","1.8","3.8","gortama01"
"126","2009-10","25","ORL","NBA","C","81","0","13.4","1.5","2.8",".533","0.0","0.0",".000","1.5","2.8",".540",".533","0.6","0.9",".680","1.3","2.9","4.2","0.2","0.2","0.9","0.6","1.7","3.6","gortama01"
"127","2010-11","26","TOT","NBA","C","80","14","25.4","4.2","7.5",".561","0.0","0.1",".250","4.2","7.5",".563",".561","1.8","2.4",".725","1.9","6.0","7.9","0.9","0.5","1.1","1.0","2.4","10.2","gortama01"
"128","2010-11","26","ORL","NBA","C","25","2","15.8","1.8","3.2",".543","0.0","0.0","","1.8","3.2",".543",".543","0.5","0.7",".667","1.5","3.2","4.7","0.7","0.3","0.8","0.7","2.1","4.0","gortama01"
"129","2010-11","26","PHO","NBA","C","55","12","29.7","5.3","9.5",".563","0.0","0.1",".250","5.3","9.4",".566",".564","2.3","3.2",".731","2.0","7.3","9.3","1.0","0.5","1.3","1.2","2.5","13.0","gortama01"
"130","2011-12","27","PHO","NBA","C","66","66","32.0","6.5","11.7",".555","0.0","0.0",".000","6.5","11.6",".557",".555","2.5","3.8",".649","2.8","7.2","10.0","0.9","0.7","1.5","1.4","2.2","15.4","gortama01"
"131","2012-13","28","PHO","NBA","C","61","61","30.8","4.8","9.3",".521","0.0","0.0",".000","4.8","9.2",".524",".521","1.5","2.3",".652","2.1","6.4","8.5","1.2","0.7","1.6","1.6","2.1","11.1","gortama01"
"132","2013-14","29","WAS","NBA","C","81","80","32.8","5.6","10.4",".542","0.0","0.0","1.000","5.6","10.4",".541",".542","1.9","2.8",".686","2.5","7.0","9.5","1.7","0.5","1.5","1.6","2.5","13.2","gortama01"
"133","2014-15","30","WAS","NBA","C","82","82","29.9","5.4","9.5",".566","0.0","0.0",".000","5.4","9.4",".569",".566","1.5","2.1",".703","2.2","6.5","8.7","1.2","0.6","1.3","1.2","2.3","12.2","gortama01"
"134","2015-16","31","WAS","NBA","C","75","74","30.1","5.8","10.2",".567","0.0","0.0",".000","5.8","10.2",".567",".567","1.9","2.8",".705","3.0","6.9","9.9","1.4","0.6","1.3","1.6","2.6","13.5","gortama01"
"135","2016-17","32","WAS","NBA","C","48","48","34.5","5.1","8.5",".600","0.0","0.0",".000","5.1","8.5",".601",".600","1.3","2.1",".646","3.1","8.3","11.3","1.6","0.6","1.0","1.6","3.0","11.6","gortama01"
"136","2015-16","22","HOU","NBA","PF","39","1","9.7","1.5","2.3",".644","0.0","0.0",".000","1.5","2.3",".652",".644","0.6","1.2",".522","0.6","1.0","1.7","0.4","0.3","0.3","0.4","1.2","3.6","harremo01"
"137","2016-17","23","HOU","NBA","PF","42","14","19.4","4.1","6.2",".656","0.0","0.1",".333","4.1","6.2",".660",".658","1.3","2.1",".629","1.5","2.4","3.9","1.2","0.4","0.8","0.9","2.0","9.5","harremo01"
"138","2003-04","23","MIA","NBA","PF","75","24","23.9","2.7","6.0",".459","0.0","0.0",".000","2.7","5.9",".462",".459","1.9","2.4",".765","2.5","3.8","6.3","0.7","0.4","0.3","1.0","2.6","7.3","hasleud01"
"139","2004-05","24","MIA","NBA","PF","80","80","33.4","4.3","8.0",".540","0.0","0.1",".000","4.3","8.0",".543",".540","2.2","2.8",".791","3.0","6.1","9.1","1.4","0.8","0.5","1.4","3.3","10.9","hasleud01"
"140","2005-06","25","MIA","NBA","PF","81","80","30.8","3.7","7.3",".508","0.0","0.0",".000","3.7","7.3",".509",".508","1.9","2.5",".789","2.1","5.8","7.8","1.2","0.6","0.2","1.0","2.7","9.3","hasleud01"
"141","2006-07","26","MIA","NBA","PF","79","79","31.4","4.5","9.1",".492","0.0","0.1",".000","4.5","9.0",".495",".492","1.7","2.6",".680","2.4","5.9","8.3","1.2","0.6","0.3","1.4","3.0","10.7","hasleud01"
"142","2007-08","27","MIA","NBA","PF","49","48","36.8","4.8","10.3",".467","0.0","0.0","","4.8","10.3",".467",".467","2.3","2.9",".810","2.2","6.9","9.0","1.4","0.8","0.4","1.4","3.0","12.0","hasleud01"
"143","2008-09","28","MIA","NBA","PF","75","75","34.1","4.4","8.6",".518","0.0","0.0","","4.4","8.6",".518",".518","1.7","2.3",".753","2.3","6.0","8.2","1.1","0.6","0.3","1.1","2.7","10.6","hasleud01"
"144","2009-10","29","MIA","NBA","PF","78","0","27.9","4.0","8.1",".494","0.0","0.0","","4.0","8.1",".494",".494","1.9","2.5",".762","2.1","5.9","8.1","0.7","0.4","0.3","1.0","2.2","9.9","hasleud01"
"145","2010-11","30","MIA","NBA","PF","13","0","26.5","3.4","6.6",".512","0.0","0.0","","3.4","6.6",".512",".512","1.2","1.5",".800","2.2","5.9","8.2","0.5","0.5","0.2","1.1","3.0","8.0","hasleud01"
"146","2011-12","31","MIA","NBA","PF","64","10","24.8","2.4","5.6",".423","0.0","0.0","","2.4","5.6",".423",".423","1.3","1.6",".814","1.8","5.5","7.3","0.7","0.5","0.4","0.9","2.2","6.0","hasleud01"
"147","2012-13","32","MIA","NBA","PF","75","59","18.9","1.7","3.3",".514","0.0","0.0","","1.7","3.3",".514",".514","0.4","0.6",".711","1.3","4.1","5.4","0.5","0.4","0.2","0.6","2.3","3.9","hasleud01"
"148","2013-14","33","MIA","NBA","PF","46","18","14.2","1.6","3.2",".507","0.0","0.0","","1.6","3.2",".507",".507","0.5","1.0",".568","0.9","2.9","3.8","0.3","0.2","0.3","0.5","1.7","3.8","hasleud01"
