"","per_game.Season","per_game.Age","per_game.Tm","per_game.Lg","per_game.Pos","per_game.G","per_game.GS","per_game.MP","per_game.FG","per_game.FGA","per_game.FG.","per_game.3P","per_game.3PA","per_game.3P.","per_game.2P","per_game.2PA","per_game.2P.","per_game.eFG.","per_game.FT","per_game.FTA","per_game.FT.","per_game.ORB","per_game.DRB","per_game.TRB","per_game.AST","per_game.STL","per_game.BLK","per_game.TOV","per_game.PF","per_game.PTS","player_id"
"374","2012-13","23","TOT","NBA","PF-C","28","0","6.7","0.9","1.9",".481","0.0","0.1",".000","0.9","1.8",".510",".481","0.2","0.5",".462","0.5","0.9","1.3","0.3","0.2","0.0","0.3","0.8","2.0","leuerjo01"
"375","2012-13","23","CLE","NBA","C","9","0","10.1","1.1","3.1",".357","0.0","0.3",".000","1.1","2.8",".400",".357","0.2","0.7",".333","0.6","0.9","1.4","0.6","0.2","0.0","0.6","1.2","2.4","leuerjo01"
"376","2012-13","23","MEM","NBA","PF","19","0","5.1","0.8","1.3",".625","0.0","0.0","","0.8","1.3",".625",".625","0.2","0.4",".571","0.4","0.8","1.3","0.2","0.2","0.0","0.2","0.5","1.8","leuerjo01"
"377","2013-14","24","MEM","NBA","PF","49","0","13.1","2.5","5.0",".492","0.5","1.0",".469","2.0","4.0",".497",".539","0.8","1.0",".787","0.8","2.5","3.2","0.4","0.4","0.3","0.6","1.3","6.2","leuerjo01"
"378","2014-15","25","MEM","NBA","PF","63","6","13.1","1.9","4.3",".443","0.1","0.5",".241","1.8","3.9",".467",".456","0.6","0.9",".627","0.8","2.5","3.3","0.7","0.3","0.1","0.6","1.4","4.5","leuerjo01"
"379","2015-16","26","PHO","NBA","PF","67","27","18.7","3.3","7.0",".481","0.6","1.6",".382","2.7","5.3",".511",".526","1.1","1.5",".762","1.1","4.4","5.6","1.1","0.6","0.4","1.1","1.9","8.5","leuerjo01"
"380","2016-17","27","DET","NBA","PF","42","11","26.7","4.3","8.4",".513","0.8","2.4",".333","3.5","6.0",".586",".561","1.3","1.5",".889","1.4","4.5","5.9","1.8","0.5","0.4","0.8","2.1","10.8","leuerjo01"
"381","2008-09","20","MIN","NBA","C","81","37","25.3","3.9","8.5",".459","0.0","0.2",".105","3.9","8.3",".469",".461","3.3","4.1",".789","3.4","5.7","9.1","1.0","0.4","0.6","1.5","2.5","11.1","loveke01"
"382","2009-10","21","MIN","NBA","PF","60","22","28.6","4.9","10.8",".450","0.6","1.8",".330","4.3","9.0",".474",".478","3.8","4.6",".815","3.8","7.2","11.0","2.3","0.7","0.4","2.0","2.3","14.0","loveke01"
"383","2010-11","22","MIN","NBA","PF","73","73","35.8","6.6","14.1",".470","1.2","2.9",".417","5.4","11.2",".483",".513","5.8","6.8",".850","4.5","10.7","15.2","2.5","0.6","0.4","2.1","2.0","20.2","loveke01"
"384","2011-12","23","MIN","NBA","PF","55","55","39.0","8.6","19.3",".448","1.9","5.1",".372","6.7","14.1",".475",".497","6.9","8.4",".824","4.1","9.2","13.3","2.0","0.9","0.5","2.3","2.8","26.0","loveke01"
"385","2012-13","24","MIN","NBA","PF","18","18","34.3","5.8","16.6",".352","1.1","5.1",".217","4.7","11.4",".413",".386","5.6","7.9",".704","3.6","10.4","14.0","2.3","0.7","0.5","2.2","1.9","18.3","loveke01"
"386","2013-14","25","MIN","NBA","PF","77","77","36.3","8.4","18.5",".457","2.5","6.6",".376","6.0","11.9",".502",".524","6.8","8.2",".821","2.9","9.6","12.5","4.4","0.8","0.5","2.5","1.8","26.1","loveke01"
"387","2014-15","26","CLE","NBA","PF","75","75","33.8","5.5","12.7",".434","1.9","5.2",".367","3.6","7.5",".480",".509","3.4","4.3",".804","1.9","7.9","9.7","2.2","0.7","0.5","1.6","1.9","16.4","loveke01"
"388","2015-16","27","CLE","NBA","PF","77","77","31.5","5.3","12.7",".419","2.1","5.7",".360","3.3","7.0",".467",".499","3.4","4.1",".822","1.9","8.0","9.9","2.4","0.8","0.5","1.8","2.1","16.0","loveke01"
"389","2016-17","28","CLE","NBA","PF","41","41","31.5","6.4","15.0",".425","2.6","6.8",".375","3.8","8.1",".467",".511","4.6","5.3",".866","2.5","8.5","11.0","1.9","0.8","0.4","2.0","1.9","19.9","loveke01"
"390","2016-17","21","PHI","NBA","SF","34","0","10.4","1.1","2.6",".409","0.3","0.8",".321","0.8","1.8",".450",".460","0.9","1.2",".756","0.2","1.1","1.3","0.6","0.2","0.1","0.8","1.4","3.3","luwawti01"
"391","2015-16","20","UTA","NBA","PF","80","33","17.3","2.4","5.5",".438","0.6","1.6",".383","1.8","3.9",".461",".494","0.7","1.0",".695","0.7","3.0","3.7","0.7","0.3","0.2","0.8","1.4","6.1","lylestr01"
"392","2016-17","21","UTA","NBA","PF","49","4","19.3","2.8","7.3",".389","1.1","3.5",".329","1.7","3.8",".444",".468","1.0","1.3",".712","0.8","3.0","3.8","1.3","0.5","0.3","1.1","1.4","7.8","lylestr01"
"393","2016-17","19","MIL","NBA","PF","23","2","5.1","0.9","1.6",".541","0.3","0.5",".500","0.6","1.1",".560",".622","0.5","0.7",".706","0.3","0.8","1.2","0.0","0.1","0.3","0.2","0.8","2.5","makerth01"
"394","2015-16","21","MEM","NBA","PF","27","0","14.1","2.0","4.3",".466","0.0","0.1",".000","2.0","4.2",".474",".466","1.7","2.3",".726","1.4","1.7","3.2","0.6","0.3","0.3","0.7","2.1","5.7","martija01"
"395","2016-17","22","MEM","NBA","PF","40","3","13.5","1.4","3.6",".375","0.2","0.7",".346","1.1","3.0",".381",".406","1.0","1.2",".792","0.9","3.0","3.9","0.2","0.4","0.2","0.7","2.3","3.9","martija01"
"396","2008-09","22","MIL","NBA","PF","82","52","25.8","2.8","6.0",".462","0.0","0.0",".000","2.8","5.9",".466",".462","1.7","2.3",".729","2.3","3.6","5.9","1.1","1.1","0.5","1.2","2.5","7.2","mbahalu01"
"397","2009-10","23","MIL","NBA","PF","73","62","25.6","2.4","5.1",".480","0.1","0.2",".353","2.3","4.8",".486",".488","1.3","1.8",".699","2.3","3.1","5.5","1.1","0.8","0.5","1.0","2.5","6.2","mbahalu01"
"398","2010-11","24","MIL","NBA","PF","79","52","26.5","2.5","5.4",".463","0.0","0.1",".000","2.5","5.3",".470",".463","1.7","2.4",".707","2.1","3.2","5.3","0.9","0.9","0.4","1.0","2.3","6.7","mbahalu01"
"399","2011-12","25","MIL","NBA","PF","43","22","23.5","3.1","6.1",".510","0.0","0.1",".250","3.1","6.0",".514",".511","1.5","2.4",".641","1.8","3.5","5.3","0.7","0.9","0.5","0.9","2.2","7.7","mbahalu01"
"400","2012-13","26","MIL","NBA","SF","58","45","22.9","2.6","6.5",".401","0.2","0.6",".351","2.4","5.9",".406",".418","1.2","2.2",".571","1.5","2.9","4.4","0.9","0.7","0.2","1.2","1.4","6.7","mbahalu01"
"401","2013-14","27","TOT","NBA","PF-SF","64","7","15.7","1.4","3.0",".451","0.1","0.3",".235","1.3","2.8",".472",".461","0.7","1.0",".687","0.9","1.4","2.3","0.6","0.5","0.2","0.6","1.1","3.5","mbahalu01"
"402","2013-14","27","SAC","NBA","SF","9","5","21.8","1.7","3.6",".469","0.1","0.3",".333","1.6","3.2",".483",".484","1.0","1.4",".692","1.0","2.0","3.0","1.7","1.0","0.6","0.4","2.0","4.4","mbahalu01"
"403","2013-14","27","MIN","NBA","PF","55","2","14.7","1.3","2.9",".447","0.1","0.3",".214","1.3","2.7",".469",".457","0.7","1.0",".685","0.9","1.3","2.2","0.4","0.4","0.2","0.7","0.9","3.3","mbahalu01"
"404","2014-15","28","PHI","NBA","PF","67","61","28.6","3.7","9.5",".395","0.9","3.0",".307","2.8","6.5",".435",".443","1.4","2.4",".589","1.2","3.7","4.9","1.6","1.2","0.3","1.5","1.6","9.9","mbahalu01"
"405","2015-16","29","LAC","NBA","PF","75","61","17.0","1.3","2.8",".454","0.2","0.5",".325","1.1","2.2",".485",".486","0.4","0.8",".526","0.8","1.5","2.3","0.4","0.6","0.3","0.5","1.3","3.1","mbahalu01"
"406","2016-17","30","LAC","NBA","PF","46","46","23.3","2.4","5.0",".487","0.6","1.6",".403","1.8","3.4",".526",".550","1.0","1.4",".719","0.8","1.8","2.5","0.4","1.1","0.6","0.7","1.6","6.5","mbahalu01"
"407","2014-15","22","GSW","NBA","PF","15","0","9.1","1.6","2.9",".545","0.0","0.0","","1.6","2.9",".545",".545","0.9","1.7",".560","1.0","1.5","2.5","0.1","0.3","0.6","0.4","1.4","4.1","mcadoja01"
"408","2015-16","23","GSW","NBA","PF","41","1","6.4","1.1","2.0",".536","0.0","0.0",".500","1.1","2.0",".537",".542","0.6","1.2",".531","0.7","0.7","1.4","0.4","0.2","0.2","0.4","1.0","2.9","mcadoja01"
"409","2016-17","24","GSW","NBA","PF","21","0","7.4","1.0","1.8",".541","0.0","0.1",".000","1.0","1.6",".588",".541","0.3","0.5",".636","0.3","1.0","1.3","0.4","0.2","0.3","0.5","0.6","2.2","mcadoja01"
"410","2015-16","20","BRK","NBA","PF","24","4","15.1","1.8","4.5",".404","0.5","1.4",".382","1.3","3.1",".413",".463","0.5","1.0",".478","1.0","1.8","2.8","0.4","1.2","0.5","0.6","1.6","4.7","mcculch01"
"411","2016-17","21","BRK","NBA","PF","13","0","5.5","1.2","2.4",".516","0.1","0.5",".167","1.2","1.9",".600",".532","0.2","0.2",".667","0.7","0.6","1.3","0.2","0.1","0.2","0.2","0.5","2.7","mcculch01"
"412","2014-15","23","CHI","NBA","SF","36","0","8.9","1.2","3.0",".402","0.4","1.1",".317","0.8","1.8",".455",".463","0.3","0.4",".667","0.2","1.0","1.2","0.2","0.1","0.0","0.5","0.8","3.0","mcderdo01"
"413","2015-16","24","CHI","NBA","SF","81","4","23.0","3.6","8.0",".452","1.4","3.2",".425","2.2","4.8",".470",".537","0.9","1.0",".857","0.5","2.0","2.4","0.7","0.2","0.1","0.7","1.6","9.4","mcderdo01"
"414","2016-17","25","CHI","NBA","SF","36","3","25.1","3.7","8.4",".438","1.3","3.4",".372","2.4","5.1",".481",".512","1.3","1.5",".906","0.4","2.9","3.3","1.1","0.3","0.1","0.8","1.2","10.0","mcderdo01"
"415","2007-08","20","POR","NBA","PF","8","0","3.5","0.8","1.3",".600","0.0","0.1",".000","0.8","1.1",".667",".600","0.0","0.0","","0.3","1.0","1.3","0.3","0.1","0.0","0.3","0.1","1.5","mcrobjo01"
"416","2008-09","21","IND","NBA","PF","33","0","8.5","1.1","2.5",".422","0.0","0.3",".000","1.1","2.2",".479",".422","0.3","0.4",".769","0.8","1.5","2.2","0.5","0.4","0.5","0.4","1.2","2.4","mcrobjo01"
"417","2009-10","22","IND","NBA","C","42","3","12.5","1.8","3.5",".521","0.2","0.5",".348","1.6","2.9",".553",".548","0.5","0.9",".500","1.0","2.1","3.0","1.0","0.4","0.4","0.5","1.8","4.3","mcrobjo01"
"418","2010-11","23","IND","NBA","PF","72","51","22.2","2.9","5.4",".547","0.3","0.8",".383","2.6","4.5",".577",".576","1.2","1.7",".739","1.5","3.8","5.3","2.1","0.7","0.8","1.3","2.3","7.4","mcrobjo01"
"419","2011-12","24","LAL","NBA","PF","50","6","14.4","1.1","2.4",".475","0.1","0.1",".429","1.1","2.2",".477",".487","0.5","0.7",".639","1.2","2.2","3.4","1.0","0.3","0.4","0.6","1.5","2.8","mcrobjo01"
"420","2012-13","25","TOT","NBA","PF","67","22","22.2","2.3","5.1",".455","0.4","1.3",".286","2.0","3.9",".510",".490","1.0","1.3",".765","1.4","3.5","4.9","2.1","0.5","0.4","1.0","2.0","6.0","mcrobjo01"
"421","2012-13","25","ORL","NBA","PF","41","3","16.7","1.5","3.7",".392","0.4","1.3",".309","1.0","2.4",".439",".448","0.5","0.7",".733","1.0","2.3","3.3","1.7","0.2","0.3","0.7","1.6","3.9","mcrobjo01"
"422","2012-13","25","CHA","NBA","PF","26","19","30.8","3.7","7.3",".505","0.3","1.1",".241","3.4","6.2",".553",".524","1.7","2.1",".782","2.0","5.2","7.2","2.7","0.8","0.6","1.5","2.5","9.3","mcrobjo01"
"423","2013-14","26","CHA","NBA","PF","78","78","30.3","3.2","7.3",".436","1.3","3.7",".361","1.8","3.5",".516",".529","0.8","1.1",".729","1.1","3.7","4.8","4.3","0.7","0.6","1.1","2.4","8.5","mcrobjo01"
"424","2014-15","27","MIA","NBA","PF","17","4","17.4","1.6","3.1",".528","0.5","1.1",".421","1.2","2.0",".588",".604","0.5","0.8",".615","0.4","2.2","2.6","1.9","0.7","0.2","1.3","2.4","4.2","mcrobjo01"
"425","2015-16","28","MIA","NBA","PF","42","1","14.2","1.3","3.5",".372","0.3","1.2",".245","1.0","2.4",".434",".412","0.7","1.0",".700","0.5","2.0","2.5","1.9","0.4","0.2","0.7","1.6","3.6","mcrobjo01"
"426","2016-17","29","MIA","NBA","PF","22","14","17.3","2.0","5.4",".373","0.6","1.4",".419","1.4","4.0",".356",".428","0.3","0.4",".667","1.0","2.3","3.4","2.3","0.5","0.2","1.0","1.4","4.9","mcrobjo01"
"427","2015-16","21","BOS","NBA","PF","16","0","3.6","0.5","1.4",".364","0.0","0.0","","0.5","1.4",".364",".364","0.3","0.6",".500","0.4","0.4","0.8","0.1","0.0","0.7","0.1","0.3","1.3","mickejo01"
"428","2016-17","22","BOS","NBA","PF","14","1","8.0","1.0","2.1",".483","0.0","0.1",".000","1.0","2.0",".500",".483","0.4","0.7",".600","0.9","1.0","1.9","0.4","0.1","0.2","0.5","0.6","2.4","mickejo01"
"429","2014-15","23","CHI","NBA","PF","82","3","20.2","3.1","7.6",".405","1.2","3.8",".316","1.9","3.8",".495",".485","2.8","3.5",".803","0.8","4.2","4.9","1.2","0.7","0.7","1.1","2.1","10.2","mirotni01"
"430","2015-16","24","CHI","NBA","PF","66","38","24.9","3.8","9.2",".407","2.0","5.2",".390","1.7","4.0",".430",".518","2.2","2.7",".807","0.9","4.6","5.5","1.5","0.9","0.7","1.5","2.3","11.8","mirotni01"
"431","2016-17","25","CHI","NBA","PF","43","2","22.8","3.1","8.2",".385","1.5","4.9",".301","1.7","3.3",".507",".474","1.3","1.8",".763","0.8","4.5","5.3","0.8","0.7","0.8","1.1","1.8","9.1","mirotni01"
"432","2016-17","24","NYK","NBA","PF","18","0","7.8","1.0","2.1",".474","0.1","0.3",".200","0.9","1.8",".515",".487","0.5","0.6",".900","0.4","1.0","1.4","0.1","0.4","0.1","0.3","0.9","2.6","ndourma01"
"433","2016-17","23","IND","NBA","PF","20","0","4.3","0.4","1.7",".212","0.1","0.6",".091","0.3","1.1",".273",".227","0.1","0.1","1.000","0.1","0.6","0.7","0.3","0.2","0.0","0.3","0.3","0.9","niangge01"
"434","2012-13","23","ORL","NBA","PF","75","28","16.7","3.4","6.5",".527","0.0","0.0","","3.4","6.5",".527",".527","1.0","1.3",".798","0.9","2.5","3.4","0.6","0.3","0.4","1.1","1.8","7.8","nichoan01"
"435","2013-14","24","ORL","NBA","PF","76","5","15.4","2.4","5.5",".429","0.4","1.2",".315","2.0","4.4",".459",".462","0.6","0.8",".825","0.7","2.7","3.4","0.3","0.2","0.3","0.7","2.0","5.7","nichoan01"
"436","2014-15","25","ORL","NBA","PF","40","3","12.3","2.1","4.8",".437","0.3","1.0",".317","1.8","3.7",".470",".471","0.4","0.6",".600","0.4","1.6","2.1","0.6","0.2","0.3","0.6","1.3","4.9","nichoan01"
"437","2015-16","26","ORL","NBA","PF","56","0","14.7","2.6","5.5",".471","0.7","2.0",".360","1.9","3.5",".536",".537","0.9","1.2",".785","0.6","3.0","3.6","0.4","0.2","0.4","0.7","1.2","6.9","nichoan01"
"438","2016-17","27","WAS","NBA","PF","27","0","8.4","1.1","2.8",".395","0.1","0.6",".188","1.0","2.2",".450",".414","0.3","0.4",".583","0.4","0.9","1.3","0.3","0.4","0.2","0.4","1.4","2.6","nichoan01"
"439","2006-07","23","HOU","NBA","SF","35","1","5.5","0.5","1.4",".360","0.4","1.1",".333","0.1","0.3",".455",".490","0.1","0.1","1.000","0.1","0.6","0.7","0.2","0.1","0.0","0.1","0.6","1.5","novakst01"
"440","2007-08","24","HOU","NBA","SF","35","0","7.5","1.4","2.9",".480","1.0","2.0",".479","0.4","0.9",".484",".647","0.1","0.1",".750","0.1","0.9","1.0","0.2","0.1","0.1","0.1","0.5","3.9","novakst01"
"441","2008-09","25","LAC","NBA","PF","71","3","16.4","2.5","5.6",".444","1.7","4.0",".416","0.8","1.5",".518",".595","0.3","0.3",".913","0.3","1.5","1.8","0.6","0.3","0.1","0.3","1.0","6.9","novakst01"
"442","2009-10","26","LAC","NBA","SF","54","0","6.7","0.8","2.0",".389","0.4","1.3",".310","0.4","0.7",".541",".491","0.1","0.2",".778","0.0","0.6","0.6","0.1","0.1","0.0","0.0","0.4","2.1","novakst01"
"443","2010-11","27","TOT","NBA","SF","30","0","7.2","1.2","2.2",".522","0.9","1.5",".565","0.3","0.7",".429",".716","0.3","0.3","1.000","0.1","0.8","0.9","0.1","0.0","0.2","0.1","0.5","3.5","novakst01"
"444","2010-11","27","DAL","NBA","SF","7","0","2.6","0.6","1.1",".500","0.4","0.6",".750","0.1","0.6",".250",".688","0.0","0.0","","0.0","0.7","0.7","0.0","0.0","0.0","0.0","0.4","1.6","novakst01"
"445","2010-11","27","SAS","NBA","SF","23","0","8.6","1.3","2.6",".525","1.0","1.8",".548","0.3","0.7",".471",".720","0.3","0.3","1.000","0.2","0.8","1.0","0.1","0.0","0.2","0.2","0.5","4.0","novakst01"
"446","2011-12","28","NYK","NBA","PF","54","0","18.9","3.0","6.2",".478","2.5","5.2",".472","0.5","1.0",".509",".675","0.4","0.5",".846","0.2","1.8","1.9","0.2","0.3","0.2","0.4","1.1","8.8","novakst01"
"447","2012-13","29","NYK","NBA","SF","81","1","20.3","2.2","5.3",".414","1.8","4.3",".425","0.4","1.0",".367",".587","0.4","0.4",".909","0.2","1.7","1.9","0.4","0.3","0.1","0.1","1.2","6.6","novakst01"
"448","2013-14","30","TOR","NBA","PF","54","1","10.0","1.1","2.7",".411","1.0","2.3",".426","0.1","0.4",".333",".589","0.1","0.1","1.000","0.1","0.9","1.1","0.2","0.2","0.1","0.1","0.8","3.3","novakst01"
"449","2014-15","31","TOT","NBA","SF-PF","35","0","5.6","0.6","1.6",".393","0.5","1.4",".396","0.1","0.2",".375",".563","0.0","0.1",".000","0.1","0.6","0.6","0.3","0.0","0.1","0.1","0.7","1.8","novakst01"
"450","2014-15","31","UTA","NBA","SF","22","0","5.0","0.7","1.6",".457","0.7","1.5",".485","0.0","0.1",".000",".686","0.0","0.1",".000","0.0","0.7","0.7","0.3","0.0","0.0","0.1","0.6","2.2","novakst01"
"451","2014-15","31","OKC","NBA","PF","13","0","6.8","0.5","1.6",".286","0.2","1.2",".200","0.2","0.5",".500",".357","0.0","0.0","","0.1","0.4","0.5","0.4","0.0","0.1","0.2","0.8","1.2","novakst01"
"452","2015-16","32","TOT","NBA","PF","10","0","4.4","0.8","1.8",".444","0.7","1.5",".467","0.1","0.3",".333",".639","0.1","0.1","1.000","0.0","0.5","0.5","0.0","0.0","0.0","0.1","0.3","2.4","novakst01"
"453","2015-16","32","OKC","NBA","PF","7","0","3.4","0.9","1.7",".500","0.7","1.3",".556","0.1","0.4",".333",".708","0.0","0.0","","0.0","0.6","0.6","0.0","0.0","0.0","0.1","0.1","2.4","novakst01"
"454","2015-16","32","MIL","NBA","PF","3","0","6.7","0.7","2.0",".333","0.7","2.0",".333","0.0","0.0","",".500","0.3","0.3","1.000","0.0","0.3","0.3","0.0","0.0","0.0","0.0","0.7","2.3","novakst01"
"455","2016-17","33","MIL","NBA","PF","8","0","2.8","0.3","0.9",".286","0.1","0.8",".167","0.1","0.1","1.000",".357","0.0","0.0","","0.0","0.4","0.4","0.0","0.0","0.0","0.0","0.1","0.6","novakst01"
"456","1998-99","20","DAL","NBA","PF","47","24","20.4","2.9","7.1",".405","0.3","1.4",".206","2.6","5.7",".455",".426","2.1","2.7",".773","0.9","2.6","3.4","1.0","0.6","0.6","1.6","2.2","8.2","nowitdi01"
"457","1999-00","21","DAL","NBA","PF","82","81","35.8","6.3","13.6",".461","1.4","3.7",".379","4.9","9.9",".491",".513","3.5","4.2",".830","1.2","5.2","6.5","2.5","0.8","0.8","1.7","3.1","17.5","nowitdi01"
"458","2000-01","22","DAL","NBA","PF","82","82","38.1","7.2","15.2",".474","1.8","4.8",".387","5.4","10.5",".513",".534","5.5","6.6",".838","1.5","7.7","9.2","2.1","1.0","1.2","1.9","3.0","21.8","nowitdi01"
"459","2001-02","23","DAL","NBA","C","76","76","38.0","7.9","16.6",".477","1.8","4.6",".397","6.1","11.9",".508",".532","5.8","6.8",".853","1.6","8.4","9.9","2.4","1.1","1.0","1.9","2.9","23.4","nowitdi01"
"460","2002-03","24","DAL","NBA","PF","80","80","39.0","8.6","18.6",".463","1.9","4.9",".379","6.8","13.7",".493",".513","6.0","6.9",".881","1.0","8.9","9.9","3.0","1.4","1.0","1.9","2.6","25.1","nowitdi01"
"461","2003-04","25","DAL","NBA","C","77","77","37.9","7.9","17.0",".462","1.3","3.8",".341","6.6","13.2",".496",".500","4.8","5.5",".877","1.2","7.5","8.7","2.7","1.2","1.4","1.8","2.8","21.8","nowitdi01"
"462","2004-05","26","DAL","NBA","PF","78","78","38.7","8.5","18.5",".459","1.2","2.9",".399","7.3","15.6",".470",".490","7.9","9.1",".869","1.2","8.5","9.7","3.1","1.2","1.5","2.3","2.8","26.1","nowitdi01"
"463","2005-06","27","DAL","NBA","PF","81","81","38.1","9.3","19.3",".480","1.4","3.3",".406","7.9","16.0",".496",".515","6.7","7.4",".901","1.4","7.6","9.0","2.8","0.7","1.0","1.9","2.0","26.6","nowitdi01"
"464","2006-07","28","DAL","NBA","PF","78","78","36.2","8.6","17.2",".502","0.9","2.2",".416","7.7","15.0",".515",".529","6.4","7.1",".904","1.6","7.3","8.9","3.4","0.7","0.8","2.1","2.2","24.6","nowitdi01"
"465","2007-08","29","DAL","NBA","PF","77","77","36.0","8.2","17.1",".479","1.0","2.9",".359","7.2","14.2",".504",".510","6.2","7.1",".879","1.2","7.3","8.6","3.5","0.7","0.9","2.1","2.6","23.6","nowitdi01"
"466","2008-09","30","DAL","NBA","PF","81","81","37.7","9.6","20.0",".479","0.8","2.1",".359","8.8","17.9",".493",".498","6.0","6.7",".890","1.1","7.3","8.4","2.4","0.8","0.8","1.9","2.2","25.9","nowitdi01"
"467","2009-10","31","DAL","NBA","PF","81","80","37.5","8.9","18.5",".481","0.6","1.5",".421","8.3","17.0",".487",".498","6.6","7.2",".915","1.0","6.7","7.7","2.7","0.9","1.0","1.8","2.6","25.0","nowitdi01"
"468","2010-11","32","DAL","NBA","PF","73","73","34.3","8.4","16.2",".517","0.9","2.3",".393","7.5","13.8",".538",".545","5.4","6.1",".892","0.7","6.3","7.0","2.6","0.5","0.6","1.9","2.4","23.0","nowitdi01"
"469","2011-12","33","DAL","NBA","PF","62","62","33.5","7.6","16.7",".457","1.3","3.4",".368","6.4","13.3",".481",".495","5.1","5.7",".896","0.7","6.0","6.7","2.2","0.7","0.5","1.9","2.1","21.6","nowitdi01"
"470","2012-13","34","DAL","NBA","PF","53","47","31.3","6.5","13.7",".471","1.2","3.0",".414","5.2","10.8",".487",".516","3.1","3.6",".860","0.7","6.2","6.8","2.5","0.7","0.7","1.3","1.8","17.3","nowitdi01"
"471","2013-14","35","DAL","NBA","PF","80","80","32.9","7.9","15.9",".497","1.6","4.1",".398","6.3","11.8",".532",".549","4.2","4.7",".899","0.5","5.7","6.2","2.7","0.9","0.6","1.5","2.1","21.7","nowitdi01"
"472","2014-15","36","DAL","NBA","PF","77","77","29.6","6.3","13.8",".459","1.4","3.6",".380","5.0","10.2",".486",".508","3.3","3.8",".882","0.6","5.4","5.9","1.9","0.5","0.4","1.1","2.1","17.3","nowitdi01"
"473","2015-16","37","DAL","NBA","PF","75","75","31.5","6.6","14.8",".448","1.7","4.6",".368","5.0","10.3",".483",".504","3.3","3.7",".893","0.7","5.8","6.5","1.8","0.7","0.7","1.1","2.1","18.3","nowitdi01"
"474","2016-17","38","DAL","NBA","PF","22","22","25.0","4.9","11.9",".408","1.5","4.0",".364","3.4","7.9",".431",".469","2.0","2.3",".860","0.6","5.4","6.0","1.4","0.5","0.8","1.0","2.0","13.1","nowitdi01"
"475","2015-16","20","WAS","NBA","SF","63","9","10.7","1.4","3.3",".427","0.4","1.3",".316","1.0","2.1",".492",".486","0.5","0.8",".633","0.4","1.7","2.1","0.2","0.3","0.1","0.5","1.6","3.7","oubreke01"
"476","2016-17","21","WAS","NBA","SF","46","1","20.4","2.4","5.5",".427","0.8","2.5",".316","1.6","3.0",".522",".500","0.9","1.2",".778","0.7","2.8","3.5","0.7","0.8","0.2","0.7","2.5","6.5","oubreke01"
"477","2014-15","19","MIL","NBA","PF","25","25","29.5","5.2","10.5",".490","0.2","0.6",".250","5.0","9.9",".506",".498","1.8","2.6",".697","2.0","3.5","5.5","1.7","1.2","0.2","1.9","1.7","12.3","parkeja01"
"478","2015-16","20","MIL","NBA","PF","76","72","31.7","5.8","11.8",".493","0.1","0.5",".257","5.7","11.4",".502",".498","2.3","3.0",".768","1.6","3.6","5.2","1.7","0.9","0.4","1.5","2.0","14.1","parkeja01"
"479","2016-17","21","MIL","NBA","PF","47","46","34.3","7.9","16.2",".486","1.3","3.6",".377","6.5","12.6",".517",".528","3.1","4.2",".737","1.6","4.5","6.1","2.9","1.0","0.4","1.7","2.1","20.2","parkeja01"
"480","2011-12","23","HOU","NBA","SF","63","57","28.6","3.9","8.7",".452","1.0","2.8",".337","3.0","5.9",".507",".506","0.7","1.2",".551","1.4","3.3","4.8","2.1","1.2","0.5","1.3","2.3","9.5","parsoch01"
"481","2012-13","24","HOU","NBA","SF","76","76","36.3","6.0","12.4",".486","2.0","5.2",".385","4.0","7.2",".559",".567","1.5","2.0",".729","1.0","4.3","5.3","3.5","1.0","0.4","1.9","1.9","15.5","parsoch01"
"482","2013-14","25","HOU","NBA","SF","74","74","37.6","6.3","13.3",".472","1.8","4.7",".370","4.5","8.6",".528",".538","2.2","3.0",".742","0.9","4.6","5.5","4.0","1.2","0.4","1.9","2.3","16.6","parsoch01"
"483","2014-15","26","DAL","NBA","SF","66","66","33.1","5.8","12.6",".462","2.0","5.3",".380","3.8","7.3",".521",".542","2.1","2.9",".720","1.0","3.9","4.9","2.4","1.0","0.3","1.5","2.1","15.7","parsoch01"
"484","2015-16","27","DAL","NBA","SF","61","51","29.5","5.2","10.7",".492","1.7","4.1",".414","3.5","6.6",".540",".571","1.5","2.2",".684","0.5","4.2","4.7","2.8","0.8","0.3","1.6","1.9","13.7","parsoch01"
"485","2016-17","28","MEM","NBA","SF","21","21","18.3","2.4","6.7",".357","0.8","2.9",".262","1.6","3.8",".430",".414","1.0","1.1",".870","0.1","1.8","1.9","1.4","0.6","0.1","0.5","1.3","6.5","parsoch01"
"486","2010-11","21","HOU","NBA","PF","52","6","16.7","2.9","5.1",".558","0.0","0.0",".000","2.9","5.1",".562",".558","0.6","0.8",".714","1.7","2.2","3.8","0.8","0.3","0.7","0.6","1.5","6.3","pattepa01"
"487","2011-12","22","HOU","NBA","PF","64","1","23.2","3.5","8.0",".440","0.0","0.0",".000","3.5","7.9",".443",".440","0.6","0.9",".702","1.8","2.7","4.5","0.8","0.4","0.6","0.8","1.8","7.7","pattepa01"
"488","2012-13","23","TOT","NBA","PF","71","41","25.0","4.5","8.8",".512","0.7","1.9",".386","3.8","6.9",".546",".553","0.7","0.9",".762","1.6","3.2","4.7","1.1","0.4","0.6","0.9","1.9","10.4","pattepa01"
